"fasta","gene_position","start_position","end_position","rank","kegg_id","kegg_hit","peptidase_id","peptidase_hit","peptidase_bitScore","pfam_hits","cazy_hits","classification","closest_placement_reference","closest_placement_radius","closest_placement_taxonomy","closest_placement_ani","closest_placement_af","pplacer_taxonomy","classification_method","note","other_related_references(genome_id,species_name,radius,ANI,AF)","msa_percent","translation_table","red_value","warnings"
"JW147.maxbin.007",11,6970,7266,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","ANI","classification based on placement in class-level tree","GCA_005883115.1, s__VAZQ01 sp005883115, 95.0, 77.34, 0.16; GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 77.19, 0.25; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 76.42, 0.17",44.08,11,0.953719296959791,"N/A"
"JW148.maxbin.001",4,2195,2488,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__AC-14;g__;s__","GCA_902805665.1","95.0","d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__AC-14;g__CADCTB01;s__CADCTB01 sp902805665","79.01","0.4","d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__AC-14;g__;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",43.88,11,0.817376870269778,"N/A"
"JW149.metabat.5",24,27695,27982,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__QHVT01;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__QHVT01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019244185.1, s__QHVT01 sp019244185, 95.0, 80.29, 0.55; GCA_019242175.1, s__QHVT01 sp019242175, 95.0, 79.68, 0.48; GCA_003223645.1, s__QHVT01 sp003223645, 95.0, 79.25, 0.44; GCA_016650215.1, s__QHVT01 sp016650215, 95.0, 78.71, 0.49; GCA_017883215.1, s__QHVT01 sp017883215, 95.0, 78.55, 0.44",69.88,11,0.903579830678357,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW149.metabat.9",7,3443,3712,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","GCA_902806065.1","95.0","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__SCSIO-52915 sp902806065","78.71","0.52","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_016781885.1, s__SCSIO-52915 sp016781885, 95.0, 79.32, 0.33; GCA_902806075.1, s__SCSIO-52915 sp902806075, 95.0, 79.23, 0.41; GCA_902806055.1, s__SCSIO-52915 sp902806055, 95.0, 78.57, 0.43; GCF_011492965.1, s__SCSIO-52915 sp011492965, 95.0, 78.35, 0.46; GCA_016781705.1, s__SCSIO-52915 sp016781705, 95.0, 78.3, 0.35; GCA_016781775.1, s__SCSIO-52915 sp016781775, 95.0, 78.18, 0.37; GCA_902806105.1, s__SCSIO-52915 sp902806105, 95.0, 77.97, 0.4; GCA_019247245.1, s__SCSIO-52915 sp019247245, 95.0, 77.48, 0.22; GCA_016781635.1, s__SCSIO-52915 sp016781635, 95.0, 77.47, 0.27",70.63,11,0.938404950730604,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW151.maxbin.002_sub",16,12695,12964,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","GCA_902806065.1","95.0","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__SCSIO-52915 sp902806065","79.34","0.53","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_902806075.1, s__SCSIO-52915 sp902806075, 95.0, 79.72, 0.41; GCA_016781885.1, s__SCSIO-52915 sp016781885, 95.0, 79.21, 0.41; GCA_902806055.1, s__SCSIO-52915 sp902806055, 95.0, 78.8, 0.43; GCA_016781705.1, s__SCSIO-52915 sp016781705, 95.0, 78.59, 0.32; GCF_011492965.1, s__SCSIO-52915 sp011492965, 95.0, 78.53, 0.45; GCA_902806105.1, s__SCSIO-52915 sp902806105, 95.0, 78.32, 0.37; GCA_016781775.1, s__SCSIO-52915 sp016781775, 95.0, 78.18, 0.34; GCA_019247245.1, s__SCSIO-52915 sp019247245, 95.0, 77.74, 0.22; GCA_016781635.1, s__SCSIO-52915 sp016781635, 95.0, 77.53, 0.28",74.01,11,0.941677411413647,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW151.metabat.1",5,5369,5674,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Jatrophihabitantaceae;g__Jatrophihabitans;s__","GCF_900129455.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Jatrophihabitantaceae;g__Jatrophihabitans;s__Jatrophihabitans endophyticus","78.15","0.36","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Jatrophihabitantaceae;g__Jatrophihabitans;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",53.22,11,0.915056123177189,"N/A"
"JW151.metabat.12",3,1613,1879,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","GCA_019247245.1","95.0","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__SCSIO-52915 sp019247245","84.97","0.55","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_902806075.1, s__SCSIO-52915 sp902806075, 95.0, 77.75, 0.23; GCA_016781885.1, s__SCSIO-52915 sp016781885, 95.0, 77.48, 0.27; GCF_011492965.1, s__SCSIO-52915 sp011492965, 95.0, 77.38, 0.24; GCA_016781705.1, s__SCSIO-52915 sp016781705, 95.0, 77.36, 0.17; GCA_902806065.1, s__SCSIO-52915 sp902806065, 95.0, 77.3, 0.28; GCA_902806055.1, s__SCSIO-52915 sp902806055, 95.0, 77.22, 0.23; GCA_016781775.1, s__SCSIO-52915 sp016781775, 95.0, 77.19, 0.17; GCA_902806105.1, s__SCSIO-52915 sp902806105, 95.0, 76.92, 0.18; GCA_016781635.1, s__SCSIO-52915 sp016781635, 95.0, 76.58, 0.15",82.43,11,0.959928078360782,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW153.metabat.6",2,293,559,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","GCA_019247245.1","95.0","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__SCSIO-52915 sp019247245","77.21","0.18","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_902806075.1, s__SCSIO-52915 sp902806075, 95.0, 78.89, 0.32; GCA_016781885.1, s__SCSIO-52915 sp016781885, 95.0, 78.82, 0.32; GCA_902806055.1, s__SCSIO-52915 sp902806055, 95.0, 78.31, 0.29; GCA_902806065.1, s__SCSIO-52915 sp902806065, 95.0, 78.29, 0.35; GCA_016781705.1, s__SCSIO-52915 sp016781705, 95.0, 78.29, 0.24; GCF_011492965.1, s__SCSIO-52915 sp011492965, 95.0, 78.07, 0.34; GCA_016781775.1, s__SCSIO-52915 sp016781775, 95.0, 77.96, 0.26; GCA_902806105.1, s__SCSIO-52915 sp902806105, 95.0, 77.93, 0.26; GCA_016781635.1, s__SCSIO-52915 sp016781635, 95.0, 77.15, 0.23",70.93,11,0.89838604152774,"N/A"
"JW153.metabat.6",2,1814,2083,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","GCA_019247245.1","95.0","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__SCSIO-52915 sp019247245","77.21","0.18","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_902806075.1, s__SCSIO-52915 sp902806075, 95.0, 78.89, 0.32; GCA_016781885.1, s__SCSIO-52915 sp016781885, 95.0, 78.82, 0.32; GCA_902806055.1, s__SCSIO-52915 sp902806055, 95.0, 78.31, 0.29; GCA_902806065.1, s__SCSIO-52915 sp902806065, 95.0, 78.29, 0.35; GCA_016781705.1, s__SCSIO-52915 sp016781705, 95.0, 78.29, 0.24; GCF_011492965.1, s__SCSIO-52915 sp011492965, 95.0, 78.07, 0.34; GCA_016781775.1, s__SCSIO-52915 sp016781775, 95.0, 77.96, 0.26; GCA_902806105.1, s__SCSIO-52915 sp902806105, 95.0, 77.93, 0.26; GCA_016781635.1, s__SCSIO-52915 sp016781635, 95.0, 77.15, 0.23",70.93,11,0.89838604152774,"N/A"
"JW153.metabat.6",2,1405,1671,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","GCA_019247245.1","95.0","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__SCSIO-52915 sp019247245","77.21","0.18","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_902806075.1, s__SCSIO-52915 sp902806075, 95.0, 78.89, 0.32; GCA_016781885.1, s__SCSIO-52915 sp016781885, 95.0, 78.82, 0.32; GCA_902806055.1, s__SCSIO-52915 sp902806055, 95.0, 78.31, 0.29; GCA_902806065.1, s__SCSIO-52915 sp902806065, 95.0, 78.29, 0.35; GCA_016781705.1, s__SCSIO-52915 sp016781705, 95.0, 78.29, 0.24; GCF_011492965.1, s__SCSIO-52915 sp011492965, 95.0, 78.07, 0.34; GCA_016781775.1, s__SCSIO-52915 sp016781775, 95.0, 77.96, 0.26; GCA_902806105.1, s__SCSIO-52915 sp902806105, 95.0, 77.93, 0.26; GCA_016781635.1, s__SCSIO-52915 sp016781635, 95.0, 77.15, 0.23",70.93,11,0.89838604152774,"N/A"
"JW154.maxbin.001",3,1397,1693,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.25","0.69","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.86, 0.76; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.39, 0.37",43.71,11,0.973584095496411,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW155.metabat.5",5,4358,4627,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","GCA_902806065.1","95.0","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__SCSIO-52915 sp902806065","78.24","0.42","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_902806075.1, s__SCSIO-52915 sp902806075, 95.0, 78.97, 0.35; GCA_016781885.1, s__SCSIO-52915 sp016781885, 95.0, 78.66, 0.35; GCF_011492965.1, s__SCSIO-52915 sp011492965, 95.0, 78.16, 0.4; GCA_016781705.1, s__SCSIO-52915 sp016781705, 95.0, 78.06, 0.29; GCA_902806055.1, s__SCSIO-52915 sp902806055, 95.0, 78.02, 0.37; GCA_902806105.1, s__SCSIO-52915 sp902806105, 95.0, 77.92, 0.31; GCA_016781775.1, s__SCSIO-52915 sp016781775, 95.0, 77.91, 0.3; GCA_016781635.1, s__SCSIO-52915 sp016781635, 95.0, 77.24, 0.23; GCA_019247245.1, s__SCSIO-52915 sp019247245, 95.0, 77.16, 0.19",77.56,11,0.939213195999455,"N/A"
"JW155.metabat.7",12,12632,12970,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__","GCA_017883315.1","95.0","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__JADGNW01 sp017883315","76.13","0.09","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",80.04,11,0.868151035174503,"N/A"
"JW155.metabat.9",2,1609,1950,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__","GCA_013698055.1","95.0","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__QHXM01 sp013698055","78.72","0.45","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_003222945.1, s__QHXM01 sp003222945, 95.0, 77.9, 0.37",72.9,11,0.913308205534793,"N/A"
"JW156.metabat.6",21,18835,19101,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","GCA_019247245.1","95.0","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__SCSIO-52915 sp019247245","84.95","0.55","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_902806075.1, s__SCSIO-52915 sp902806075, 95.0, 78.01, 0.24; GCA_016781705.1, s__SCSIO-52915 sp016781705, 95.0, 77.53, 0.17; GCF_011492965.1, s__SCSIO-52915 sp011492965, 95.0, 77.4, 0.27; GCA_016781775.1, s__SCSIO-52915 sp016781775, 95.0, 77.33, 0.2; GCA_902806055.1, s__SCSIO-52915 sp902806055, 95.0, 77.24, 0.27; GCA_016781885.1, s__SCSIO-52915 sp016781885, 95.0, 77.23, 0.27; GCA_902806065.1, s__SCSIO-52915 sp902806065, 95.0, 77.18, 0.3; GCA_902806105.1, s__SCSIO-52915 sp902806105, 95.0, 77.02, 0.21; GCA_016781635.1, s__SCSIO-52915 sp016781635, 95.0, 76.87, 0.15",80.12,11,0.958452591363192,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW159.metabat.5",2,444,755,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",65.33,11,0.898272673887468,"N/A"
"JW163.metabat.1",2,512,871,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",70.57,11,0.888914182261477,"N/A"
"JW163.metabat.1",8,6408,6704,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",70.57,11,0.888914182261477,"N/A"
"JW163.metabat.5",2,568,855,"C","K04078","chaperonin GroES",NA,NA,NA,"Chaperonin 10 Kd subunit [PF00166.23]",NA,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__VAYN01;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__VAYN01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_017882505.1, s__VAYN01 sp017882505, 95.0, 84.69, 0.59; GCA_013821475.1, s__VAYN01 sp013821475, 95.0, 83.9, 0.57; GCA_016649905.1, s__VAYN01 sp016649905, 95.0, 83.89, 0.58; GCA_005885405.1, s__VAYN01 sp005885405, 95.0, 83.05, 0.62; GCA_018268655.1, s__VAYN01 sp018268655, 95.0, 82.13, 0.51; GCA_018268675.1, s__VAYN01 sp018268675, 95.0, 81.85, 0.59; GCA_018268575.1, s__VAYN01 sp018268575, 95.0, 81.66, 0.56; GCA_018268415.1, s__VAYN01 sp018268415, 95.0, 81.06, 0.57; GCA_018268605.1, s__VAYN01 sp018268605, 95.0, 80.59, 0.51",52.56,11,0.912909065748792,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
